row_id,trmrkt_player_id,season,Squad,Comp,valuation_date,market_value_eur,market_value_date,market_value_days_from_valuation,log_market_value_eur,market_value_in_window,market_value_stale,market_value_missing
188888_21/22_Union_Berlin_de_Bundesliga_180,188888,21/22,Union Berlin,de Bundesliga,2022-06-30,7000000,2022-06-08,22,15.76142085,1,0,0
243028_21/22_Southampton_eng_Premier_League_181,243028,21/22,Southampton,eng Premier League,2022-06-30,22000000,2022-06-14,16,16.90655306,1,0,0
288255_21/22_Manchester_Utd_eng_Premier_League_182,288255,21/22,Manchester Utd,eng Premier League,2022-06-30,25000000,2022-06-14,16,17.03438642,1,0,0
288255_21/22_Everton_eng_Premier_League_183,288255,21/22,Everton,eng Premier League,2022-06-30,25000000,2022-06-14,16,17.03438642,1,0,0
21905_21/22_Genoa_it_Serie_A_184,21905,21/22,Genoa,it Serie A,2022-06-30,300000,2022-06-05,25,12.61154109,1,0,0
117432_21/22_Union_Berlin_de_Bundesliga_185,117432,21/22,Union Berlin,de Bundesliga,2022-06-30,900000,2022-06-08,22,13.71015115,1,0,0
175014_21/22_Brest_fr_Ligue_1_186,175014,21/22,Brest,fr Ligue 1,2022-06-30,2000000,2022-05-29,32,14.50865824,1,0,0
111039_21/22_Hertha_BSC_de_Bundesliga_187,111039,21/22,Hertha BSC,de Bundesliga,2022-06-30,2200000,2022-06-08,22,14.60396837,1,0,0
138055_21/22_Brest_fr_Ligue_1_188,138055,21/22,Brest,fr Ligue 1,2022-06-30,4000000,2022-05-29,32,15.20180517,1,0,0
82350_21/22_Mainz_05_de_Bundesliga_189,82350,21/22,Mainz 05,de Bundesliga,2022-06-30,2500000,2022-06-08,22,14.73180169,1,0,0
467563_21/22_Bochum_de_Bundesliga_190,467563,21/22,Bochum,de Bundesliga,2022-06-30,10000000,2022-06-08,22,16.11809575,1,0,0
357992_21/22_Cagliari_it_Serie_A_191,357992,21/22,Cagliari,it Serie A,2022-06-30,7000000,2022-06-06,24,15.76142085,1,0,0
61087_21/22_Leverkusen_de_Bundesliga_192,61087,21/22,Leverkusen,de Bundesliga,2022-06-30,3000000,2022-06-08,22,14.91412318,1,0,0
450050_21/22_Strasbourg_fr_Ligue_1_193,450050,21/22,Strasbourg,fr Ligue 1,2022-06-30,8000000,2022-05-29,32,15.89495222,1,0,0
191217_21/22_Real_Betis_es_La_Liga_194,191217,21/22,Real Betis,es La Liga,2022-06-30,20000000,2022-06-02,28,16.81124288,1,0,0
581678_21/22_Dortmund_de_Bundesliga_195,581678,21/22,Dortmund,de Bundesliga,2022-06-30,80000000,2022-06-08,22,18.19753721,1,0,0
504147_21/22_Arminia_de_Bundesliga_196,504147,21/22,Arminia,de Bundesliga,2022-06-30,3000000,2022-06-08,22,14.91412318,1,0,0
919515_21/22_Rennes_fr_Ligue_1_197,919515,21/22,Rennes,fr Ligue 1,2022-06-30,500000,2022-05-29,32,13.12236538,1,0,0
167727_21/22_Torino_it_Serie_A_198,167727,21/22,Torino,it Serie A,2022-06-30,20000000,2022-06-06,24,16.81124288,1,0,0
423444_21/22_Celta_Vigo_es_La_Liga_199,423444,21/22,Celta Vigo,es La Liga,2022-06-30,15000000,2022-06-02,28,16.52356083,1,0,0
146854_21/22_Monaco_fr_Ligue_1_200,146854,21/22,Monaco,fr Ligue 1,2022-06-30,25000000,2022-05-29,32,17.03438642,1,0,0
439836_21/22_Fiorentina_it_Serie_A_201,439836,21/22,Fiorentina,it Serie A,2022-06-30,,2018-06-23,1468,,0,1,1
439836_21/22_Empoli_it_Serie_A_202,439836,21/22,Empoli,it Serie A,2022-06-30,,2018-06-23,1468,,0,1,1
92693_21/22_Marseille_fr_Ligue_1_203,92693,21/22,Marseille,fr Ligue 1,2022-06-30,3000000,2022-05-23,38,14.91412318,1,0,0
92693_21/22_Elche_es_La_Liga_204,92693,21/22,Elche,es La Liga,2022-06-30,3000000,2022-05-23,38,14.91412318,1,0,0
351816_21/22_Milan_it_Serie_A_205,351816,21/22,Milan,it Serie A,2022-06-30,33000000,2022-06-06,24,17.31201815,1,0,0
290532_21/22_West_Ham_United_eng_Premier_League_206,290532,21/22,West Ham United,eng Premier League,2022-06-30,25000000,2022-06-14,16,17.03438642,1,0,0
284732_21/22_Gladbach_de_Bundesliga_207,284732,21/22,Gladbach,de Bundesliga,2022-06-30,17000000,2022-06-08,22,16.64872396,1,0,0
245537_21/22_Angers_fr_Ligue_1_208,245537,21/22,Angers,fr Ligue 1,2022-06-30,3500000,2022-05-29,32,15.06827381,1,0,0
354362_21/22_Tottenham_Hotspur_eng_Premier_League_209,354362,21/22,Tottenham Hotspur,eng Premier League,2022-06-30,28000000,2022-06-14,16,17.1477151,1,0,0
354362_21/22_Juventus_it_Serie_A_210,354362,21/22,Juventus,it Serie A,2022-06-30,28000000,2022-06-14,16,17.1477151,1,0,0
50201_21/22_Crystal_Palace_eng_Premier_League_211,50201,21/22,Crystal Palace,eng Premier League,2022-06-30,6000000,2022-06-14,16,15.60727019,1,0,0
18922_21/22_Real_Madrid_es_La_Liga_212,18922,21/22,Real Madrid,es La Liga,2022-06-30,30000000,2022-06-02,28,17.21670797,1,0,0
177843_21/22_Sassuolo_it_Serie_A_213,177843,21/22,Sassuolo,it Serie A,2022-06-30,35000000,2022-06-06,24,17.37085865,1,0,0
61812_21/22_Athletic_Club_es_La_Liga_214,61812,21/22,Athletic Club,es La Liga,2022-06-30,3000000,2022-06-02,28,14.91412318,1,0,0
338425_21/22_Athletic_Club_es_La_Liga_215,338425,21/22,Athletic Club,es La Liga,2022-06-30,12000000,2022-06-02,28,16.30041729,1,0,0
144143_21/22_Sampdoria_it_Serie_A_216,144143,21/22,Sampdoria,it Serie A,2022-06-30,4000000,2022-06-06,24,15.20180517,1,0,0
89231_21/22_Burnley_eng_Premier_League_217,89231,21/22,Burnley,eng Premier League,2022-06-30,2000000,2022-06-14,16,14.50865824,1,0,0
308439_21/22_Lens_fr_Ligue_1_218,308439,21/22,Lens,fr Ligue 1,2022-06-30,4500000,2022-05-29,32,15.31958818,1,0,0
393239_21/22_Reims_fr_Ligue_1_219,393239,21/22,Reims,fr Ligue 1,2022-06-30,2000000,2022-05-29,32,14.50865824,1,0,0
284165_21/22_Tottenham_Hotspur_eng_Premier_League_220,284165,21/22,Tottenham Hotspur,eng Premier League,2022-06-30,18000000,2022-06-14,16,16.70588237,1,0,0
145115_21/22_Reims_fr_Ligue_1_221,145115,21/22,Reims,fr Ligue 1,2022-06-30,2500000,2022-05-29,32,14.73180169,1,0,0
197300_21/22_Juventus_it_Serie_A_222,197300,21/22,Juventus,it Serie A,2022-06-30,10000000,2022-06-06,24,16.11809575,1,0,0
126719_21/22_Paris_Saint-Germain_fr_Ligue_1_223,126719,21/22,Paris Saint-Germain,fr Ligue 1,2022-06-30,12000000,2022-05-29,32,16.30041729,1,0,0
306191_21/22_Clermont_Foot_fr_Ligue_1_224,306191,21/22,Clermont Foot,fr Ligue 1,2022-06-30,1200000,2022-05-29,32,13.99783295,1,0,0
40611_21/22_Leicester_City_eng_Premier_League_225,40611,21/22,Leicester City,eng Premier League,2022-06-30,3000000,2022-06-14,16,14.91412318,1,0,0
140757_21/22_Hellas_Verona_it_Serie_A_226,140757,21/22,Hellas Verona,it Serie A,2022-06-30,2500000,2022-06-06,24,14.73180169,1,0,0
403898_21/22_Gladbach_de_Bundesliga_227,403898,21/22,Gladbach,de Bundesliga,2022-06-30,4500000,2022-06-08,22,15.31958818,1,0,0
536507_21/22_Troyes_fr_Ligue_1_228,536507,21/22,Troyes,fr Ligue 1,2022-06-30,4000000,2022-05-29,32,15.20180517,1,0,0
203043_21/22_Elche_es_La_Liga_229,203043,21/22,Elche,es La Liga,2022-06-30,1000000,2022-06-02,28,13.81551156,1,0,0
649016_21/22_Reims_fr_Ligue_1_230,649016,21/22,Reims,fr Ligue 1,2022-06-30,6500000,2022-05-29,32,15.68731289,1,0,0
391192_21/22_Clermont_Foot_fr_Ligue_1_231,391192,21/22,Clermont Foot,fr Ligue 1,2022-06-30,1000000,2022-05-29,32,13.81551156,1,0,0
471004_21/22_Bologna_it_Serie_A_232,471004,21/22,Bologna,it Serie A,2022-06-30,1500000,2022-06-06,24,14.22097633,1,0,0
124555_21/22_Fiorentina_it_Serie_A_233,124555,21/22,Fiorentina,it Serie A,2022-06-30,10000000,2022-06-06,24,16.11809575,1,0,0
199927_21/22_Genoa_it_Serie_A_234,199927,21/22,Genoa,it Serie A,2022-06-30,2000000,2022-05-31,30,14.50865824,1,0,0
822959_21/22_Hoffenheim_de_Bundesliga_235,822959,21/22,Hoffenheim,de Bundesliga,2022-06-30,1000000,2022-06-08,22,13.81551156,1,0,0
410425_21/22_Brighton_eng_Premier_League_236,410425,21/22,Brighton,eng Premier League,2022-06-30,35000000,2022-06-14,16,17.37085865,1,0,0
495621_21/22_Real_Madrid_es_La_Liga_237,495621,21/22,Real Madrid,es La Liga,2022-06-30,5000000,2022-06-28,2,15.42494867,1,0,0
288225_21/22_Nantes_fr_Ligue_1_238,288225,21/22,Nantes,fr Ligue 1,2022-06-30,16000000,2022-05-29,32,16.58809934,1,0,0
41541_21/22_Bochum_de_Bundesliga_239,41541,21/22,Bochum,de Bundesliga,2022-06-30,600000,2022-06-08,22,13.3046866,1,0,0
412932_21/22_Monaco_fr_Ligue_1_240,412932,21/22,Monaco,fr Ligue 1,2022-06-30,14000000,2022-05-29,32,16.45456796,1,0,0
26485_21/22_Lyon_fr_Ligue_1_241,26485,21/22,Lyon,fr Ligue 1,2022-06-30,3500000,2022-05-29,32,15.06827381,1,0,0
16922_21/22_Hertha_BSC_de_Bundesliga_242,16922,21/22,Hertha BSC,de Bundesliga,2022-06-30,900000,2022-06-08,22,13.71015115,1,0,0
186477_21/22_Bochum_de_Bundesliga_243,186477,21/22,Bochum,de Bundesliga,2022-06-30,800000,2022-06-08,22,13.59236826,1,0,0
182574_21/22_Mainz_05_de_Bundesliga_244,182574,21/22,Mainz 05,de Bundesliga,2022-06-30,4000000,2022-06-08,22,15.20180517,1,0,0
216569_21/22_Sassuolo_it_Serie_A_245,216569,21/22,Sassuolo,it Serie A,2022-06-30,19000000,2022-06-06,24,16.75994959,1,0,0
216569_21/22_Atalanta_it_Serie_A_246,216569,21/22,Atalanta,it Serie A,2022-06-30,19000000,2022-06-06,24,16.75994959,1,0,0
226058_21/22_Salernitana_it_Serie_A_247,226058,21/22,Salernitana,it Serie A,2022-06-30,850000,2022-06-05,25,13.6529928,1,0,0
406806_21/22_Salernitana_it_Serie_A_248,406806,21/22,Salernitana,it Serie A,2022-06-30,4000000,2022-06-06,24,15.20180517,1,0,0
412671_21/22_Lorient_fr_Ligue_1_249,412671,21/22,Lorient,fr Ligue 1,2022-06-30,1800000,2022-05-29,32,14.40329778,1,0,0
142310_21/22_Wolves_eng_Premier_League_250,142310,21/22,Wolves,eng Premier League,2022-06-30,6000000,2022-06-14,16,15.60727019,1,0,0
57280_21/22_Fiorentina_it_Serie_A_251,57280,21/22,Fiorentina,it Serie A,2022-06-30,3000000,2022-06-06,24,14.91412318,1,0,0
241527_21/22_Salernitana_it_Serie_A_252,241527,21/22,Salernitana,it Serie A,2022-06-30,5000000,2022-06-06,24,15.42494867,1,0,0
247377_21/22_Bologna_it_Serie_A_253,247377,21/22,Bologna,it Serie A,2022-06-30,3800000,2022-06-06,24,15.15051189,1,0,0
39983_21/22_Juventus_it_Serie_A_254,39983,21/22,Juventus,it Serie A,2022-06-30,6000000,2022-06-06,24,15.60727019,1,0,0
338629_21/22_Wolfsburg_de_Bundesliga_255,338629,21/22,Wolfsburg,de Bundesliga,2022-06-30,10000000,2022-06-08,22,16.11809575,1,0,0
323831_21/22_Eintracht_Frankfurt_de_Bundesliga_256,323831,21/22,Eintracht Frankfurt,de Bundesliga,2022-06-30,20000000,2022-06-08,22,16.81124288,1,0,0
361093_21/22_Lille_fr_Ligue_1_257,361093,21/22,Lille,fr Ligue 1,2022-06-30,30000000,2022-05-29,32,17.21670797,1,0,0
236045_21/22_Saint-Étienne_fr_Ligue_1_258,236045,21/22,Saint-Étienne,fr Ligue 1,2022-06-30,8000000,2022-05-29,32,15.89495222,1,0,0
560593_21/22_Nice_fr_Ligue_1_259,560593,21/22,Nice,fr Ligue 1,2022-06-30,6500000,2022-05-29,32,15.68731289,1,0,0
77826_21/22_Saint-Étienne_fr_Ligue_1_260,77826,21/22,Saint-Étienne,fr Ligue 1,2022-06-30,2000000,2022-05-29,32,14.50865824,1,0,0
232271_21/22_Angers_fr_Ligue_1_261,232271,21/22,Angers,fr Ligue 1,2022-06-30,8000000,2022-05-29,32,15.89495222,1,0,0
202318_21/22_Metz_fr_Ligue_1_262,202318,21/22,Metz,fr Ligue 1,2022-06-30,3500000,2022-05-29,32,15.06827381,1,0,0
131731_21/22_Spezia_it_Serie_A_263,131731,21/22,Spezia,it Serie A,2022-06-30,900000,2022-06-06,24,13.71015115,1,0,0
266359_21/22_Rennes_fr_Ligue_1_264,266359,21/22,Rennes,fr Ligue 1,2022-06-30,18000000,2022-05-29,32,16.70588237,1,0,0
562049_21/22_Roma_it_Serie_A_265,562049,21/22,Roma,it Serie A,2022-06-30,1100000,2022-06-06,24,13.91082165,1,0,0
314875_21/22_West_Ham_United_eng_Premier_League_266,314875,21/22,West Ham United,eng Premier League,2022-06-30,42000000,2022-06-14,16,17.5531802,1,0,0
88262_21/22_Hertha_BSC_de_Bundesliga_267,88262,21/22,Hertha BSC,de Bundesliga,2022-06-30,3500000,2022-06-08,22,15.06827381,1,0,0
334222_21/22_Elche_es_La_Liga_268,334222,21/22,Elche,es La Liga,2022-06-30,15000000,2022-06-02,28,16.52356083,1,0,0
357796_21/22_Lille_fr_Ligue_1_269,357796,21/22,Lille,fr Ligue 1,2022-06-30,3500000,2022-05-29,32,15.06827381,1,0,0
789094_21/22_Nice_fr_Ligue_1_270,789094,21/22,Nice,fr Ligue 1,2022-06-30,900000,2022-06-01,29,13.71015115,1,0,0
789094_21/22_Angers_fr_Ligue_1_271,789094,21/22,Angers,fr Ligue 1,2022-06-30,900000,2022-06-01,29,13.71015115,1,0,0
95732_21/22_Barcelona_es_La_Liga_272,95732,21/22,Barcelona,es La Liga,2022-06-30,6000000,2022-06-02,28,15.60727019,1,0,0
187492_21/22_Dortmund_de_Bundesliga_273,187492,21/22,Dortmund,de Bundesliga,2022-06-30,25000000,2022-06-08,22,17.03438642,1,0,0
661053_21/22_Everton_eng_Premier_League_274,661053,21/22,Everton,eng Premier League,2022-06-30,3000000,2022-06-14,16,14.91412318,1,0,0
95641_21/22_Osasuna_es_La_Liga_275,95641,21/22,Osasuna,es La Liga,2022-06-30,2000000,2022-06-02,28,14.50865824,1,0,0
485960_21/22_Brest_fr_Ligue_1_276,485960,21/22,Brest,fr Ligue 1,2022-06-30,4000000,2022-05-29,32,15.20180517,1,0,0
293169_21/22_Torino_it_Serie_A_277,293169,21/22,Torino,it Serie A,2022-06-30,15000000,2022-06-06,24,16.52356083,1,0,0
293169_21/22_Wolfsburg_de_Bundesliga_278,293169,21/22,Wolfsburg,de Bundesliga,2022-06-30,15000000,2022-06-06,24,16.52356083,1,0,0
571743_21/22_Southampton_eng_Premier_League_279,571743,21/22,Southampton,eng Premier League,2022-06-30,22000000,2022-06-14,16,16.90655306,1,0,0
450417_21/22_Metz_fr_Ligue_1_280,450417,21/22,Metz,fr Ligue 1,2022-06-30,4000000,2022-05-29,32,15.20180517,1,0,0
124732_21/22_Wolfsburg_de_Bundesliga_281,124732,21/22,Wolfsburg,de Bundesliga,2022-06-30,7000000,2022-06-08,22,15.76142085,1,0,0
43984_21/22_Mainz_05_de_Bundesliga_282,43984,21/22,Mainz 05,de Bundesliga,2022-06-30,500000,2022-06-08,22,13.12236538,1,0,0
293569_21/22_Burnley_eng_Premier_League_283,293569,21/22,Burnley,eng Premier League,2022-06-30,7000000,2022-06-14,16,15.76142085,1,0,0
156617_21/22_Inter_it_Serie_A_284,156617,21/22,Inter,it Serie A,2022-06-30,40000000,2022-06-06,24,17.50439004,1,0,0
147038_21/22_Arminia_de_Bundesliga_285,147038,21/22,Arminia,de Bundesliga,2022-06-30,3200000,2022-06-08,22,14.97866168,1,0,0
293281_21/22_Hoffenheim_de_Bundesliga_286,293281,21/22,Hoffenheim,de Bundesliga,2022-06-30,6000000,2022-06-08,22,15.60727019,1,0,0
46413_21/22_Osasuna_es_La_Liga_287,46413,21/22,Osasuna,es La Liga,2022-06-30,6000000,2022-06-02,28,15.60727019,1,0,0
548650_21/22_Nantes_fr_Ligue_1_288,548650,21/22,Nantes,fr Ligue 1,2022-06-30,3000000,2022-05-29,32,14.91412318,1,0,0
386446_21/22_Torino_it_Serie_A_289,386446,21/22,Torino,it Serie A,2022-06-30,4000000,2022-06-06,24,15.20180517,1,0,0
333647_21/22_Mainz_05_de_Bundesliga_290,333647,21/22,Mainz 05,de Bundesliga,2022-06-30,17000000,2022-06-08,22,16.64872396,1,0,0
134270_21/22_Newcastle_United_eng_Premier_League_291,134270,21/22,Newcastle United,eng Premier League,2022-06-30,12000000,2022-06-14,16,16.30041729,1,0,0
134270_21/22_Brighton_eng_Premier_League_292,134270,21/22,Brighton,eng Premier League,2022-06-30,12000000,2022-06-14,16,16.30041729,1,0,0
570817_21/22_Reims_fr_Ligue_1_293,570817,21/22,Reims,fr Ligue 1,2022-06-30,3500000,2022-05-29,32,15.06827381,1,0,0
504209_21/22_Venezia_it_Serie_A_294,504209,21/22,Venezia,it Serie A,2022-06-30,8500000,2022-06-06,24,15.95557684,1,0,0
65230_21/22_Barcelona_es_La_Liga_295,65230,21/22,Barcelona,es La Liga,2022-06-30,9000000,2022-06-02,28,16.01273525,1,0,0
236953_21/22_Norwich_City_eng_Premier_League_296,236953,21/22,Norwich City,eng Premier League,2022-06-30,2000000,2022-06-14,16,14.50865824,1,0,0
302991_21/22_Getafe_es_La_Liga_297,302991,21/22,Getafe,es La Liga,2022-06-30,1800000,2022-06-02,28,14.40329778,1,0,0
113707_21/22_Montpellier_fr_Ligue_1_298,113707,21/22,Montpellier,fr Ligue 1,2022-06-30,6500000,2022-05-29,32,15.68731289,1,0,0
206912_21/22_Angers_fr_Ligue_1_299,206912,21/22,Angers,fr Ligue 1,2022-06-30,5000000,2022-05-29,32,15.42494867,1,0,0
390638_21/22_Fiorentina_it_Serie_A_300,390638,21/22,Fiorentina,it Serie A,2022-06-30,14000000,2022-06-06,24,16.45456796,1,0,0
448466_21/22_Lazio_it_Serie_A_301,448466,21/22,Lazio,it Serie A,2022-06-30,5500000,2022-06-06,24,15.52025883,1,0,0
102423_21/22_Espanyol_es_La_Liga_302,102423,21/22,Espanyol,es La Liga,2022-06-30,4000000,2022-06-02,28,15.20180517,1,0,0
469211_21/22_Empoli_it_Serie_A_303,469211,21/22,Empoli,it Serie A,2022-06-30,2500000,2022-06-06,24,14.73180169,1,0,0
54935_21/22_Levante_es_La_Liga_304,54935,21/22,Levante,es La Liga,2022-06-30,900000,2022-06-02,28,13.71015115,1,0,0
54935_21/22_Cagliari_it_Serie_A_305,54935,21/22,Cagliari,it Serie A,2022-06-30,900000,2022-06-02,28,13.71015115,1,0,0
44686_21/22_Lens_fr_Ligue_1_306,44686,21/22,Lens,fr Ligue 1,2022-06-30,300000,2022-05-29,32,12.61154109,1,0,0
37834_21/22_Genoa_it_Serie_A_307,37834,21/22,Genoa,it Serie A,2022-06-30,1500000,2022-06-06,24,14.22097633,1,0,0
37834_21/22_Inter_it_Serie_A_308,37834,21/22,Inter,it Serie A,2022-06-30,1500000,2022-06-06,24,14.22097633,1,0,0
687626_21/22_Brighton_eng_Premier_League_309,687626,21/22,Brighton,eng Premier League,2022-06-30,6000000,2022-06-14,16,15.60727019,1,0,0
468066_21/22_Reims_fr_Ligue_1_310,468066,21/22,Reims,fr Ligue 1,2022-06-30,5000000,2022-05-29,32,15.42494867,1,0,0
150936_21/22_Cádiz_es_La_Liga_311,150936,21/22,Cádiz,es La Liga,2022-06-30,,2017-06-19,1837,,0,1,1
262523_21/22_Milan_it_Serie_A_312,262523,21/22,Milan,it Serie A,2022-06-30,25000000,2022-06-06,24,17.03438642,1,0,0
502821_21/22_Genoa_it_Serie_A_313,502821,21/22,Genoa,it Serie A,2022-06-30,3500000,2022-06-06,24,15.06827381,1,0,0
502821_21/22_Roma_it_Serie_A_314,502821,21/22,Roma,it Serie A,2022-06-30,3500000,2022-06-06,24,15.06827381,1,0,0
197470_21/22_Venezia_it_Serie_A_315,197470,21/22,Venezia,it Serie A,2022-06-30,3500000,2022-06-06,24,15.06827381,1,0,0
357884_21/22_Espanyol_es_La_Liga_316,357884,21/22,Espanyol,es La Liga,2022-06-30,1800000,2022-06-02,28,14.40329778,1,0,0
238266_21/22_Marseille_fr_Ligue_1_317,238266,21/22,Marseille,fr Ligue 1,2022-06-30,16000000,2022-05-29,32,16.58809934,1,0,0
126414_21/22_Inter_it_Serie_A_318,126414,21/22,Inter,it Serie A,2022-06-30,35000000,2022-06-06,24,17.37085865,1,0,0
38410_21/22_Augsburg_de_Bundesliga_319,38410,21/22,Augsburg,de Bundesliga,2022-06-30,800000,2022-06-08,22,13.59236826,1,0,0
61253_21/22_Fiorentina_it_Serie_A_320,61253,21/22,Fiorentina,it Serie A,2022-06-30,1000000,2022-06-06,24,13.81551156,1,0,0
306024_21/22_Everton_eng_Premier_League_321,306024,21/22,Everton,eng Premier League,2022-06-30,40000000,2022-06-14,16,17.50439004,1,0,0
324795_21/22_Saint-Étienne_fr_Ligue_1_322,324795,21/22,Saint-Étienne,fr Ligue 1,2022-06-30,6000000,2022-05-29,32,15.60727019,1,0,0
640428_21/22_Real_Madrid_es_La_Liga_323,640428,21/22,Real Madrid,es La Liga,2022-06-30,55000000,2022-06-02,28,17.82284376,1,0,0
640428_21/22_Rennes_fr_Ligue_1_324,640428,21/22,Rennes,fr Ligue 1,2022-06-30,55000000,2022-06-02,28,17.82284376,1,0,0
459658_21/22_Genoa_it_Serie_A_325,459658,21/22,Genoa,it Serie A,2022-06-30,5000000,2022-06-06,24,15.42494867,1,0,0
120095_21/22_Levante_es_La_Liga_326,120095,21/22,Levante,es La Liga,2022-06-30,6000000,2022-06-02,28,15.60727019,1,0,0
119296_21/22_Dortmund_de_Bundesliga_327,119296,21/22,Dortmund,de Bundesliga,2022-06-30,16000000,2022-06-08,22,16.58809934,1,0,0
66106_21/22_Real_Betis_es_La_Liga_328,66106,21/22,Real Betis,es La Liga,2022-06-30,20000000,2022-06-02,28,16.81124288,1,0,0
550106_21/22_Hellas_Verona_it_Serie_A_329,550106,21/22,Hellas Verona,it Serie A,2022-06-30,3000000,2022-06-06,24,14.91412318,1,0,0
182712_21/22_Manchester_City_eng_Premier_League_330,182712,21/22,Manchester City,eng Premier League,2022-06-30,65000000,2022-06-14,16,17.98989784,1,0,0
520530_21/22_Metz_fr_Ligue_1_331,520530,21/22,Metz,fr Ligue 1,2022-06-30,1500000,2022-05-29,32,14.22097633,1,0,0
25488_21/22_Sampdoria_it_Serie_A_332,25488,21/22,Sampdoria,it Serie A,2022-06-30,2500000,2022-06-06,24,14.73180169,1,0,0
251845_21/22_Brentford_eng_Premier_League_333,251845,21/22,Brentford,eng Premier League,2022-06-30,14000000,2022-06-14,16,16.45456796,1,0,0
638235_21/22_Levante_es_La_Liga_334,638235,21/22,Levante,es La Liga,2022-06-30,1000000,2022-06-02,28,13.81551156,1,0,0
332341_21/22_Norwich_City_eng_Premier_League_335,332341,21/22,Norwich City,eng Premier League,2022-06-30,18000000,2022-05-12,49,16.70588237,0,0,0
214532_21/22_Angers_fr_Ligue_1_336,214532,21/22,Angers,fr Ligue 1,2022-06-30,500000,2022-05-29,32,13.12236538,1,0,0
63494_21/22_Villarreal_es_La_Liga_337,63494,21/22,Villarreal,es La Liga,2022-06-30,3000000,2022-06-02,28,14.91412318,1,0,0
146752_21/22_Hellas_Verona_it_Serie_A_338,146752,21/22,Hellas Verona,it Serie A,2022-06-30,10000000,2022-06-06,24,16.11809575,1,0,0
84765_21/22_Sampdoria_it_Serie_A_339,84765,21/22,Sampdoria,it Serie A,2022-06-30,2500000,2022-06-06,24,14.73180169,1,0,0
84765_21/22_Sassuolo_it_Serie_A_340,84765,21/22,Sassuolo,it Serie A,2022-06-30,2500000,2022-06-06,24,14.73180169,1,0,0
395237_21/22_Lyon_fr_Ligue_1_341,395237,21/22,Lyon,fr Ligue 1,2022-06-30,25000000,2022-05-29,32,17.03438642,1,0,0
481834_21/22_Cagliari_it_Serie_A_342,481834,21/22,Cagliari,it Serie A,2022-06-30,5000000,2022-06-06,24,15.42494867,1,0,0
342226_21/22_Brest_fr_Ligue_1_343,342226,21/22,Brest,fr Ligue 1,2022-06-30,4500000,2022-05-29,32,15.31958818,1,0,0
329145_21/22_Sevilla_es_La_Liga_344,329145,21/22,Sevilla,es La Liga,2022-06-30,40000000,2022-06-02,28,17.50439004,1,0,0
140776_21/22_Atlético_Madrid_es_La_Liga_345,140776,21/22,Atlético Madrid,es La Liga,2022-06-30,40000000,2022-06-02,28,17.50439004,1,0,0
184672_21/22_Elche_es_La_Liga_346,184672,21/22,Elche,es La Liga,2022-06-30,1500000,2022-06-02,28,14.22097633,1,0,0
138927_21/22_Real_Madrid_es_La_Liga_347,138927,21/22,Real Madrid,es La Liga,2022-06-30,18000000,2022-06-02,28,16.70588237,1,0,0
100131_21/22_Real_Betis_es_La_Liga_348,100131,21/22,Real Betis,es La Liga,2022-06-30,16000000,2022-06-02,28,16.58809934,1,0,0
389837_21/22_Hellas_Verona_it_Serie_A_349,389837,21/22,Hellas Verona,it Serie A,2022-06-30,7500000,2022-06-06,24,15.83041371,1,0,0
16306_21/22_Real_Madrid_es_La_Liga_350,16306,21/22,Real Madrid,es La Liga,2022-06-30,40000000,2022-06-02,28,17.50439004,1,0,0
425334_21/22_Aston_Villa_eng_Premier_League_351,425334,21/22,Aston Villa,eng Premier League,2022-06-30,25000000,2022-06-14,16,17.03438642,1,0,0
290746_21/22_Reims_fr_Ligue_1_352,290746,21/22,Reims,fr Ligue 1,2022-06-30,3000000,2022-05-29,32,14.91412318,1,0,0
262226_21/22_Leicester_City_eng_Premier_League_353,262226,21/22,Leicester City,eng Premier League,2022-06-30,28000000,2022-06-14,16,17.1477151,1,0,0
182875_21/22_Nantes_fr_Ligue_1_354,182875,21/22,Nantes,fr Ligue 1,2022-06-30,4000000,2022-05-29,32,15.20180517,1,0,0
195171_21/22_Milan_it_Serie_A_355,195171,21/22,Milan,it Serie A,2022-06-30,4000000,2022-06-06,24,15.20180517,1,0,0
303116_21/22_Fiorentina_it_Serie_A_356,303116,21/22,Fiorentina,it Serie A,2022-06-30,12000000,2022-06-06,24,16.30041729,1,0,0
199733_21/22_Lazio_it_Serie_A_357,199733,21/22,Lazio,it Serie A,2022-06-30,5000000,2022-06-06,24,15.42494867,1,0,0
